userProvince,name,prosize_col,level,mobile,commtime,comments
辽宁,j***c,干爽拉拉裤加大码XL72片,铜牌会员,来自微信购物,2016-05-03 06:54:43,还好，一直用这个牌子的。
,j***r,干爽拉拉裤大码L84片,铜牌会员,来自微信购物,2016-06-24 06:50:53,裤裤很好用。图案也漂亮。一整晚都干爽。
上海,g***h,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-07-04 11:20:01,还没用，不知道怎么样，希望好用
云南,玄***主,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-06-20 15:51:04,普通版的帮宝适尿不湿，用了好几年了，看样子，差不多，可以用
,T***H,干爽拉拉裤大码L84片,金牌会员,来自微信购物,2016-07-01 09:20:28,一如既往的好用，吸水强，发货快，活动很优惠，信赖京东
湖南,j***8,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-06-18 12:27:02,可以
,j***8,绿帮小号S164片,铜牌会员,来自京东Android客户端,2016-06-15 12:35:18,尿不湿还可以  就事有点小问题    宝贝拉屎的时候会往后跑
,ZMAwMUfHRknr,绿帮中号M192片,银牌会员,来自微信购物,2016-07-06 06:34:26,不是很满意，以前买说有赠品都有，这次买多送几片，商家早就沒送了，还是广告赠品打着
,j***0,绿帮小号S164片,铜牌会员,来自京东Android客户端,2016-05-02 14:09:00,不好用，我只能说实话
,1***p,绿帮加大号XL128片,银牌会员, ,2016-07-05 08:17:16,质量很不错·送货很速度
辽宁,j***c,干爽拉拉裤加大码XL72片,铜牌会员,来自微信购物,2016-05-03 06:54:43,还好，一直用这个牌子的。
,j***r,干爽拉拉裤大码L84片,铜牌会员,来自微信购物,2016-06-24 06:50:53,裤裤很好用。图案也漂亮。一整晚都干爽。
上海,g***h,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-07-04 11:20:01,还没用，不知道怎么样，希望好用
云南,玄***主,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-06-20 15:51:04,普通版的帮宝适尿不湿，用了好几年了，看样子，差不多，可以用
,T***H,干爽拉拉裤大码L84片,金牌会员,来自微信购物,2016-07-01 09:20:28,一如既往的好用，吸水强，发货快，活动很优惠，信赖京东
湖南,j***8,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-06-18 12:27:02,可以
,j***8,绿帮小号S164片,铜牌会员,来自京东Android客户端,2016-06-15 12:35:18,尿不湿还可以  就事有点小问题    宝贝拉屎的时候会往后跑
,ZMAwMUfHRknr,绿帮中号M192片,银牌会员,来自微信购物,2016-07-06 06:34:26,不是很满意，以前买说有赠品都有，这次买多送几片，商家早就沒送了，还是广告赠品打着
,j***0,绿帮小号S164片,铜牌会员,来自京东Android客户端,2016-05-02 14:09:00,不好用，我只能说实话
,1***p,绿帮加大号XL128片,银牌会员, ,2016-07-05 08:17:16,质量很不错·送货很速度
辽宁,j***c,干爽拉拉裤加大码XL72片,铜牌会员,来自微信购物,2016-05-03 06:54:43,还好，一直用这个牌子的。
,j***r,干爽拉拉裤大码L84片,铜牌会员,来自微信购物,2016-06-24 06:50:53,裤裤很好用。图案也漂亮。一整晚都干爽。
上海,g***h,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-07-04 11:20:01,还没用，不知道怎么样，希望好用
云南,玄***主,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-06-20 15:51:04,普通版的帮宝适尿不湿，用了好几年了，看样子，差不多，可以用
,T***H,干爽拉拉裤大码L84片,金牌会员,来自微信购物,2016-07-01 09:20:28,一如既往的好用，吸水强，发货快，活动很优惠，信赖京东
湖南,j***8,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-06-18 12:27:02,可以
,j***8,绿帮小号S164片,铜牌会员,来自京东Android客户端,2016-06-15 12:35:18,尿不湿还可以  就事有点小问题    宝贝拉屎的时候会往后跑
,ZMAwMUfHRknr,绿帮中号M192片,银牌会员,来自微信购物,2016-07-06 06:34:26,不是很满意，以前买说有赠品都有，这次买多送几片，商家早就沒送了，还是广告赠品打着
,j***0,绿帮小号S164片,铜牌会员,来自京东Android客户端,2016-05-02 14:09:00,不好用，我只能说实话
,1***p,绿帮加大号XL128片,银牌会员, ,2016-07-05 08:17:16,质量很不错·送货很速度
辽宁,j***c,干爽拉拉裤加大码XL72片,铜牌会员,来自微信购物,2016-05-03 06:54:43,还好，一直用这个牌子的。
,j***r,干爽拉拉裤大码L84片,铜牌会员,来自微信购物,2016-06-24 06:50:53,裤裤很好用。图案也漂亮。一整晚都干爽。
上海,g***h,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-07-04 11:20:01,还没用，不知道怎么样，希望好用
云南,玄***主,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-06-20 15:51:04,普通版的帮宝适尿不湿，用了好几年了，看样子，差不多，可以用
,T***H,干爽拉拉裤大码L84片,金牌会员,来自微信购物,2016-07-01 09:20:28,一如既往的好用，吸水强，发货快，活动很优惠，信赖京东
湖南,j***8,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-06-18 12:27:02,可以
,j***8,绿帮小号S164片,铜牌会员,来自京东Android客户端,2016-06-15 12:35:18,尿不湿还可以  就事有点小问题    宝贝拉屎的时候会往后跑
,ZMAwMUfHRknr,绿帮中号M192片,银牌会员,来自微信购物,2016-07-06 06:34:26,不是很满意，以前买说有赠品都有，这次买多送几片，商家早就沒送了，还是广告赠品打着
,j***0,绿帮小号S164片,铜牌会员,来自京东Android客户端,2016-05-02 14:09:00,不好用，我只能说实话
,1***p,绿帮加大号XL128片,银牌会员, ,2016-07-05 08:17:16,质量很不错·送货很速度
辽宁,j***c,干爽拉拉裤加大码XL72片,铜牌会员,来自微信购物,2016-05-03 06:54:43,还好，一直用这个牌子的。
,j***r,干爽拉拉裤大码L84片,铜牌会员,来自微信购物,2016-06-24 06:50:53,裤裤很好用。图案也漂亮。一整晚都干爽。
上海,g***h,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-07-04 11:20:01,还没用，不知道怎么样，希望好用
云南,玄***主,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-06-20 15:51:04,普通版的帮宝适尿不湿，用了好几年了，看样子，差不多，可以用
,T***H,干爽拉拉裤大码L84片,金牌会员,来自微信购物,2016-07-01 09:20:28,一如既往的好用，吸水强，发货快，活动很优惠，信赖京东
湖南,j***8,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-06-18 12:27:02,可以
,j***8,绿帮小号S164片,铜牌会员,来自京东Android客户端,2016-06-15 12:35:18,尿不湿还可以  就事有点小问题    宝贝拉屎的时候会往后跑
,ZMAwMUfHRknr,绿帮中号M192片,银牌会员,来自微信购物,2016-07-06 06:34:26,不是很满意，以前买说有赠品都有，这次买多送几片，商家早就沒送了，还是广告赠品打着
,j***0,绿帮小号S164片,铜牌会员,来自京东Android客户端,2016-05-02 14:09:00,不好用，我只能说实话
,1***p,绿帮加大号XL128片,银牌会员, ,2016-07-05 08:17:16,质量很不错·送货很速度
辽宁,j***c,干爽拉拉裤加大码XL72片,铜牌会员,来自微信购物,2016-05-03 06:54:43,还好，一直用这个牌子的。
,j***r,干爽拉拉裤大码L84片,铜牌会员,来自微信购物,2016-06-24 06:50:53,裤裤很好用。图案也漂亮。一整晚都干爽。
上海,g***h,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-07-04 11:20:01,还没用，不知道怎么样，希望好用
,T***n,绿帮大号L164片,银牌会员, ,2016-04-14 17:20:03,帮别人买的，还不错，赞，之前活动时买的更优惠些
天津,l***y,绿帮大号L164片,钻石会员,来自京东Android客户端,2016-04-09 19:33:09,用了好多包了，一如既往的好
,1***p,绿帮加大号XL128片,金牌会员,来自京东iPhone客户端,2016-07-04 09:01:00,产品很好用的，宝贝用了屁屁不红
,j***d,绿帮小号S164片,铜牌会员,来自京东iPhone客户端,2016-06-29 21:25:58,挺好
,j***9,绿帮大号L164片,铜牌会员,来自京东Android客户端,2016-06-15 20:44:11,很好
,j***a,绿帮大号L164片,银牌会员, ,2016-06-08 13:31:13,好好好好好好好好好好好好
北京,人***丁,绿帮大号L164片,钻石会员,来自京东iPhone客户端,2016-05-04 11:36:14,送货速度蛮快的，支持JD很多年了。
,k***7,绿帮大号L164片,银牌会员, ,2016-06-13 16:57:32,很好
山西,g***8,干爽拉拉裤加大码XL72片,银牌会员,来自京东iPhone客户端,2016-06-13 22:22:05,买了好几回了，希望宝宝习惯
江苏,进***源,干爽拉拉裤加大码XL72片,钻石会员,来自京东iPhone客户端,2016-06-17 08:46:45,很好的，不错的蛮好
,k***7,绿帮新生儿NB96片,银牌会员, ,2016-06-14 21:15:01,很好
广东,j***o,绿帮中号M192片,银牌会员,来自京东Android客户端,2016-06-17 23:56:09,ok
广东,明***3,绿帮大号L164片,金牌会员,来自京东iPhone客户端,2016-06-07 21:24:27,好评快到货
广东,d***力,干爽拉拉裤加大码XL72片,银牌会员,来自京东iPhone客户端,2016-06-26 09:15:45,宝宝一直用这个牌子??不错不错！希望能再优惠一点
,j***b,干爽拉拉裤加大码XL72片,银牌会员,来自京东Android客户端,2016-07-03 12:43:10,和超市质量一样 一直信赖京东
湖北,h***3,干爽拉拉裤加大码XL72片,银牌会员,来自京东Android客户端,2016-06-09 01:59:38,一如既往的好，拉拉裤还是好用些。孩子撕不掉了
北京,j***e,绿帮新生儿NB96片,钻石会员,来自京东iPhone客户端,2016-07-01 18:03:00,好用便宜&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;
湖北,狮***笑,干爽拉拉裤大码L84片,银牌会员,来自京东iPhone客户端,2016-06-18 21:45:44,可以
北京,j***加,干爽拉拉裤加加大码XXL50片,金牌会员,来自微信购物,2016-05-13 08:59:09,还可以，就是不尿尿的情况下穿一夜里面会有疙瘩
浙江,j***s,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-07-01 13:06:29,从小就开始用的这个牌子，超赞！
浙江,j***s,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-07-01 13:06:29,从小就开始用的这个牌子，超赞！
北京,z***e,绿帮小号S164片,钻石会员,来自京东iPhone客户端,2016-07-02 22:12:56,这个特别好 我家宝宝用这个不红屁股 比较薄 很好
,刚***0,绿帮新生儿NB96片,铜牌会员,来自京东Android客户端,2016-07-03 10:53:48,不错下次还来希望下次能送点东西
浙江,j***s,干爽拉拉裤加大码XL72片,银牌会员,来自京东Android客户端,2016-07-01 13:06:29,一直都在用这个牌子，不错！
广西,李***0,绿帮新生儿NB96片,企业会员,来自京东Android客户端,2016-06-18 08:58:58,一直在用，好评
,1***p,绿帮中号M192片,铜牌会员,来自微信购物,2016-06-18 19:23:50,家里人说还可以，
广东,j***a,干爽拉拉裤加大码XL72片,银牌会员,来自京东iPhone客户端,2016-07-05 00:25:59,一直用这个牌子 好用又便宜
,j***d,绿帮中号M192片,铜牌会员,来自京东Android客户端,2016-06-25 00:57:58,感觉一般般，有点稍厚，不过价格还挺划算
北京,A***2,绿帮小号S164片,金牌会员,来自京东iPhone客户端,2016-06-18 19:31:36,还不错，很划算
广东,j***m,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-06-12 09:01:47,好好好好好好好好好好好好
,j***t,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-06-19 07:30:38,收到货了，一直再用这个牌子的，不错哦
广东,j***m,干爽拉拉裤加大码XL72片,金牌会员,来自京东Android客户端,2016-06-18 17:41:47,好好好好好好好好好好好好
江苏,徐***1,绿帮新生儿NB96片,银牌会员,来自京东Android客户端,2016-07-01 23:11:57,不错，数量多，价格优惠，宝宝屁股不会红
,空***3,绿帮新生儿NB96片,铜牌会员,来自京东iPhone客户端,2016-07-03 12:29:02,这次的质量太差。感觉是假的。面料很硬。不吸水!
,花***饭,干爽拉拉裤加大码XL72片,银牌会员,来自京东Android客户端,2016-05-25 21:16:01,比超市便宜多了
广东,小***x,绿帮加大号XL128片,银牌会员,来自京东Android客户端,2016-07-04 20:59:29,一直都在用这家的产品&hellip;&hellip;
安徽,j***3,绿帮小号S164片,铜牌会员,来自京东Android客户端,2016-07-05 19:57:44,尿不湿收到了，第一次购买，感觉不错，以后用完了还过来买。
广东,L***u,绿帮加大号XL128片,钻石会员, ,2016-05-23 10:41:48,物美价廉，值得拥有！！！！！！！！！
,佰褩躌奈,绿帮大号L164片,铜牌会员,来自京东Android客户端,2016-06-17 10:19:21,满意
湖北,林***夫,绿帮中号M192片,钻石会员, ,2016-05-09 21:46:48,还可以！！！！！！！！！！！！！！
浙江,w***9,干爽拉拉裤加大码XL72片,金牌会员,来自京东iPhone客户端,2016-05-11 10:00:16,一直用这款 划算
浙江,w***9,干爽拉拉裤加大码XL72片,金牌会员,来自京东iPhone客户端,2016-06-17 20:15:38,一直用这款 划算
,K***t,干爽拉拉裤加加大码XXL50片,银牌会员,来自微信购物,2016-06-24 13:38:52,不错不错不错
浙江,w***9,干爽拉拉裤加大码XL72片,金牌会员,来自京东iPhone客户端,2016-04-17 21:59:27,一直用这款 划算
陕西,j***b,绿帮新生儿NB96片,铜牌会员,来自京东iPhone客户端,2016-07-01 16:55:28,挺好的，比实体店便宜多了
湖北,林***夫,绿帮中号M192片,钻石会员, ,2016-05-27 02:15:40,还可以！！！！！！！！！！！！！！
,N***h,绿帮小号S164片,铜牌会员,来自手机QQ购物,2016-07-05 10:05:47,昨天到的还可以
,j***c,干爽拉拉裤大码L84片,铜牌会员,来自京东Android客户端,2016-06-27 14:06:46,挺好的，很实惠
,R***g,干爽拉拉裤加加大码XXL50片,铜牌会员,来自微信购物,2016-07-05 15:30:20,好&hellip;好&hellip;好&hellip;
江苏,d***r,绿帮加大号XL128片,钻石会员, ,2016-07-05 16:38:07,一直在用
北京,h***6,绿帮加大号XL128片,金牌会员,来自京东iPhone客户端,2016-07-05 21:15:20,东西很不错，我儿子从生到现在用的全是这个牌子，东西很不错，大家放心用，就是同比其它牌子这个价格有些偏高！
,h***F,绿帮新生儿NB96片,铜牌会员,来自微信购物,2016-07-04 21:18:39,经济实惠，送货快
新疆,幻***夜,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-05-11 12:10:55,一如既往的好，一直在这买~
新疆,幻***夜,干爽拉拉裤大码L84片,金牌会员,来自京东Android客户端,2016-05-11 12:10:55,一如既往的好，一直在这买~
,一***仪,绿帮加大号XL128片,银牌会员, ,2016-06-15 23:25:51,做工也好 摸上去手感很好 我很喜欢
上海,j***z,干爽拉拉裤加加大码XXL50片,金牌会员,来自京东Android客户端,2016-05-15 14:47:43,啦咯啦咯啦咯啦咯
广东,3***m,绿帮大号L164片,钻石会员, ,2016-04-30 13:09:03,还好 一直都买这个给小子用
广东,w***s,绿帮加大号XL128片,金牌会员,来自京东Android客户端,2016-06-28 06:40:52,挺好的，第二次购买了
广东,德***P,绿帮大号L164片,钻石会员, ,2016-06-16 21:04:41,物流快当天到，十分方便！
,j***v,干爽拉拉裤中码M94片,铜牌会员,来自京东Android客户端,2016-07-04 22:26:22,我儿子三个月13斤穿着都紧了  码数不准确  太伤心了
广东,jd138260xbb,绿帮加大号XL128片,钻石会员,来自京东iPhone客户端,2016-05-24 00:16:29,一直用这个牌子的，不错！
,j***i,干爽拉拉裤加大码XL72片,银牌会员,来自京东iPhone客户端,2016-06-29 07:42:44,总感觉这种网络版的跟实体店买的质地上有差别，漏尿
广东,h***5,绿帮中号M192片,钻石会员,来自京东Android客户端,2016-07-03 21:49:56,不错，划算
广东,j***o,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-05-30 11:03:20,好用
,j***t,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-06-30 14:44:44,不错好用
广东,jd138260xbb,绿帮加大号XL128片,钻石会员,来自京东iPhone客户端,2016-06-17 13:24:33,给女儿买的，对几家京东最划算！
广东,h***h,干爽拉拉裤大码L84片,金牌会员,来自京东iPhone客户端,2016-05-28 07:43:00,一直在用
广东,h***h,绿帮大号L164片,金牌会员,来自京东iPhone客户端,2016-05-28 07:43:00,一直在用
广东,h***h,绿帮小号S164片,金牌会员,来自京东iPhone客户端,2016-05-28 07:43:00,一直都用
广东,7***2,干爽拉拉裤大码L84片,金牌会员,来自京东Android客户端,2016-06-11 17:00:53,好。。。。。。。。。。。。。。。。。。
广东,7***2,干爽拉拉裤大码L84片,金牌会员,来自京东Android客户端,2016-06-11 17:00:53,好。。。。。。。。。。。。。。。。。。
四川,j***1,干爽拉拉裤加大码XL72片,金牌会员, ,2016-07-04 14:22:33,一般一般一般一般一般一般一般一般一般一般
,j***e,绿帮中号M192片,铜牌会员,来自京东Android客户端,2016-06-12 17:30:36,一直用这款&hellip;很好用！宝宝不会过敏
,j***x,干爽拉拉裤加大码XL72片,铜牌会员,来自京东Android客户端,2016-07-04 14:32:31,是正品，物流快！
江西,i***1,绿帮大号L164片,铜牌会员,来自京东Android客户端,2016-05-17 18:25:31,好评
,1***p,绿帮小号S164片,铜牌会员,来自微信购物,2016-07-05 12:11:07,还好。。。。。
西藏,j***c,绿帮加大号XL128片,银牌会员,来自京东Android客户端,2016-07-05 08:46:15,还可以。
,r***B,干爽拉拉裤大码L84片,铜牌会员,来自微信购物,2016-07-02 13:14:08,不满意  外包装一样尿片完全不一样质量差没有和实体店一样  真心不满意 还买了两包 气死了
,相***3,绿帮中号M192片,铜牌会员, ,2016-06-15 09:11:40,还可以吧，比较薄，天热合适
,j***8,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-06-13 13:37:14,还不错，宝宝一直用这牌子
,L***8,干爽拉拉裤加大码XL72片,银牌会员,来自京东iPhone客户端,2016-07-03 23:47:38,一直用这个牌子
,X***m,绿帮大号L164片,银牌会员,来自微信购物,2016-04-12 14:29:52,宝贝一直在用
浙江,阿***7,干爽拉拉裤加加大码XXL50片,钻石会员,来自京东iPhone客户端,2016-07-05 14:54:27,好好好好好好好
福建,x***8,干爽拉拉裤大码L84片,银牌会员, ,2016-06-22 13:07:13,老婆说用起来还不错
,k***d,绿帮加大号XL128片,钻石会员,来自京东Android客户端,2016-06-18 23:06:49,一直很好lllllll
,k***d,干爽拉拉裤加大码XL72片,钻石会员,来自京东Android客户端,2016-06-18 23:06:49,一直很好lllllllll
广东,陈垚,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-06-06 10:01:11,好，非常的好，已经买了好几次了，快递很快，服务很好
,y***1,绿帮小号S164片,金牌会员,来自京东iPhone客户端,2016-07-05 18:55:04,还没用，用了再说
广东,陈垚,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-05-01 16:36:01,好，非常的好，已经买了好几次了，快递很快，服务很好
,j***u,绿帮大号L164片,金牌会员, ,2016-06-08 13:09:47,好好好好好好好好 好好好好好好
,j***r,绿帮小号S164片,铜牌会员,来自京东iPhone客户端,2016-07-02 06:58:35,第二次买了
,j***u,绿帮新生儿NB96片,金牌会员, ,2016-06-12 12:04:49,好好好好好好好好 好好好好好好
四川,快***y,干爽拉拉裤大码L84片,金牌会员,来自京东Android客户端,2016-07-05 20:58:24,一直用帮宝适，大品牌，质优价廉！
,淘***8,干爽拉拉裤中码M94片,银牌会员,来自京东Android客户端,2016-05-23 09:57:57,东西不错，方便快捷，宝宝用挺好
辽宁,匍***进,干爽拉拉裤加大码XL72片,钻石会员, ,2016-06-30 12:47:23,一如既往的好一如既往的好
广东,j***q,绿帮新生儿NB96片,金牌会员,来自京东iPhone客户端,2016-07-02 12:09:27,很好好好好好好好好好
,a***2,干爽拉拉裤加大码XL72片,银牌会员, ,2016-06-18 15:18:57,21斤的宝宝穿XL腰部有嘞痕了。偏小还是腰部太紧了呢？
甘肃,g***x,干爽拉拉裤加大码XL72片,金牌会员,来自京东Android客户端,2016-06-16 10:31:23,很好用
浙江,大***子,绿帮小号S164片,金牌会员,来自京东iPhone客户端,2016-06-24 14:58:54,正好是六一八买的东西，还挺便宜的，价格实惠，用着也不错，挺软的，就是带颜色不知道会不会有关系，就是快递慢了点，总体实惠，孩子用着还不错
广东,j***q,干爽拉拉裤加加大码XXL50片,金牌会员,来自京东iPhone客户端,2016-07-02 12:09:27,一直在用，还会继续买
甘肃,g***x,干爽拉拉裤大码L84片,金牌会员,来自京东Android客户端,2016-06-16 10:31:23,很好用
,迷***东,绿帮中号M192片,金牌会员,来自京东iPhone客户端,2016-07-05 22:55:21,东西还没用，但是快递超级给力，这个昨天晚上拍的，今天早上就到了，必须的满分，看包装应该也不会假了。
广东,L***Q,干爽拉拉裤大码L84片,银牌会员,来自京东Android客户端,2016-06-11 10:39:24,一直用帮宝。老顾客了
上海,e***d,干爽拉拉裤加大码XL72片,钻石会员,来自京东iPhone客户端,2016-05-02 11:17:29,一直在京东买 还算比较信赖京东
广东,风***S,干爽拉拉裤大码L84片,钻石会员,来自京东Android客户端,2016-07-02 21:54:42,一直都用帮宝适，舒适干爽
广东,j***6,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-06-14 08:45:34,啊啊啊啊啊啊啊啊啊啊啊啊啊
广东,豪***阿,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-06-27 21:47:08,第二包了，还不错
河南,j***8,绿帮大号L164片,钻石会员,来自京东Android客户端,2016-05-30 14:48:16,购买过两次了，用着还不错，就是一个晚上最少得用俩，宝宝夜里会被尿湿弄醒，需要改善啊?
北京,m***1,绿帮加大号XL128片,钻石会员,来自京东Android客户端,2016-05-07 22:49:33,一直在jd平台购买母婴产品，正版有保障，物流快捷。
广东,美***淘,干爽拉拉裤大码L84片,钻石会员, ,2016-06-02 15:29:08,京东不错，促销给力，实惠大众
广东,j***5,绿帮新生儿NB96片,银牌会员,来自手机QQ购物,2016-06-21 21:23:53,备用的以前一直都用。应该不错。
山东,k***y,干爽拉拉裤大码L84片,金牌会员, ,2016-05-08 23:24:51,快递给力，裤裤也舒服，不错，还会再来
陕西,a***沫,绿帮加大号XL128片,银牌会员,来自京东Android客户端,2016-06-01 11:19:38,一大包东东，宝宝用了效果很好，以后还会买
四川,j***e,绿帮小号S164片,银牌会员,来自京东Android客户端,2016-07-05 19:31:00,一直在用，很不错，物流也快。一个字好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好
上海,w***0,绿帮大号L164片,铜牌会员,来自京东iPhone客户端,2016-06-25 14:46:01,不错
山东,k***y,干爽拉拉裤加大码XL72片,金牌会员, ,2016-06-13 12:15:12,一直用这个牌子，满意
广东,j***电,绿帮加大号XL128片,钻石会员, ,2016-04-12 06:07:40,好评
,j***7,绿帮大号L164片,金牌会员,来自京东iPhone客户端,2016-07-05 10:19:54,199买的，比超市划算很多。囤货的
,z***7,干爽拉拉裤大码L84片,金牌会员,来自京东iPhone客户端,2016-06-30 13:02:15,拉拉裤比粘的纸尿裤用起来方便，价钱还要便宜一点，第二次买了。
,j***h,绿帮新生儿NB96片,铜牌会员,来自京东Android客户端,2016-06-20 20:37:26,好
,j***x,干爽拉拉裤大码L84片,铜牌会员,来自京东Android客户端,2016-07-02 10:20:23,很不错！
,j***w,干爽拉拉裤加加大码XXL50片,银牌会员,来自京东iPhone客户端,2016-06-28 17:29:35,还没有用
浙江,小***6,绿帮小号S164片,银牌会员,来自京东iPhone客户端,2016-06-15 10:02:54,好，没有
河北,w***9,绿帮大号L164片,钻石会员, ,2016-06-08 12:04:56,【京东超市】帮宝适 Pampers 超薄干爽 婴儿纸尿裤 大号L164片【9-14kg】
,h***8,绿帮大号L164片,铜牌会员,来自京东Android客户端,2016-07-02 07:45:44,很不错！买了两次了！这次买了一箱！挺薄的！物美价廉
广西,j***0,绿帮小号S164片,钻石会员,来自京东iPhone客户端,2016-07-03 17:41:06,两个宝贝一直沿用至今，现在小宝宝开始继续，但愿一直好用，性价比高
广东,j***e,干爽拉拉裤加大码XL72片,金牌会员,来自京东iPhone客户端,2016-06-10 23:34:08,今年一直穿这个，还不错
广东,追***生,绿帮小号S164片,银牌会员,来自京东Android客户端,2016-06-18 08:24:46,很好
湖北,双***e,绿帮新生儿NB96片,银牌会员,来自京东Android客户端,2016-07-05 18:47:43,感觉还可以
,j***3,干爽拉拉裤加大码XL72片,银牌会员,来自京东Android客户端,2016-06-02 11:56:48,还可以，一直用这个牌子
,1***p,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-06-02 14:01:40,好
天津,j***1,绿帮加大号XL128片,钻石会员,来自京东iPhone客户端,2016-05-22 11:58:31,帮宝适纸尿裤感觉吸尿特别好，不漏尿，宝宝带起来没有红屁股
北京,j***1,绿帮新生儿NB96片,金牌会员, ,2016-07-04 21:12:07,给将要出生的小宝宝准备的，希望好用
广东,T***m,干爽拉拉裤加加大码XXL50片,钻石会员,来自京东Android客户端,2016-06-29 18:43:06,拉拉裤的确方便，但什么时候是个头啊～
北京,w***_,绿帮小号S164片,钻石会员,来自京东Android客户端,2016-07-04 08:54:54,不错  快递也可以
四川,王***4,绿帮小号S164片,银牌会员,来自京东Android客户端,2016-06-22 22:50:11,一直用这个牌子，在这里买很方便，速度快，赞赞赞
江苏,熙***萱,绿帮加大号XL128片,银牌会员,来自京东iPhone客户端,2016-06-22 22:42:03,一
湖北,李***雯,绿帮大号L164片,铜牌会员,来自京东iPhone客户端,2016-07-04 13:30:21,买错了码 又买了m一袋  还没用
北京,j***2,干爽拉拉裤加加大码XXL50片,钻石会员,来自京东iPhone客户端,2016-06-08 14:00:11,方便，一直在京东买东西。
,1***p,绿帮小号S164片,银牌会员,来自京东Android客户端,2016-05-25 20:58:53,挺好的
,佳***子,绿帮大号L164片,铜牌会员,来自京东iPhone客户端,2016-06-20 17:43:09,好用，一直用
,没***大,绿帮新生儿NB96片,金牌会员,来自京东Android客户端,2016-06-28 14:15:15,不错
,m***3,绿帮中号M192片,银牌会员,来自京东Android客户端,2016-07-04 22:00:19,虽好评，但心里很不爽，感觉被坑
,j***y,绿帮新生儿NB96片,铜牌会员,来自京东Android客户端,2016-07-04 16:44:46,反正我家宝宝用了PP红红。透气吸水不好。
广东,心***N,干爽拉拉裤加大码XL72片,铜牌会员, ,2016-05-11 17:30:50,很好用不漏尿，买了几次了。
浙江,j***o,绿帮新生儿NB96片,钻石会员,来自微信购物,2016-05-03 10:02:57,宝贝一直在用，挺不错的
,M***I,绿帮中号M192片,注册会员,来自微信购物,2016-07-04 09:25:47,用来用去还是这个经济实惠，宝宝用得舒服，但是没见送赠品。
,s***X,绿帮大号L164片,铜牌会员,来自微信购物,2016-07-05 13:46:53,物流又快又好。
湖北,番番wodenvhai,绿帮大号L164片,银牌会员,来自京东iPad客户端,2016-07-02 22:18:44,本来害怕用不习惯，用过之后发现还行，好评
,鹅***鹅,绿帮中号M192片,金牌会员,来自京东iPhone客户端,2016-07-05 21:24:30,一直用、很好。
湖北,番番wodenvhai,绿帮大号L164片,银牌会员,来自京东iPad客户端,2016-07-02 22:18:44,本来害怕用不习惯，用过之后发现还行，好评
,鹅***鹅,绿帮中号M192片,金牌会员,来自京东iPhone客户端,2016-07-05 21:24:30,一直用、很好。
,O***Z,干爽拉拉裤大码L84片,铜牌会员,来自微信购物,2016-07-03 16:12:48,好用，我一直在用
,j***a,干爽拉拉裤中码M94片,铜牌会员,来自京东Android客户端,2016-07-04 21:08:20,实惠方便，给宝宝穿脱方便得多，干爽，不红小屁屁，一直用这个品牌，很喜欢！
江苏,芯***9,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-07-04 19:14:09,快递速度还是一样的给力，物品很好
天津,w***m,绿帮新生儿NB96片,金牌会员,来自京东Android客户端,2016-06-30 10:22:18,备用，看着挺好
广东,黄***鬼,绿帮新生儿NB96片,钻石会员,来自京东Android客户端,2016-07-05 20:59:50,还可以
,A***2,干爽拉拉裤大码L84片,铜牌会员,来自京东Android客户端,2016-05-28 17:16:56,很好，这里的商场没卖这么大包的，在这买大包的，划算点，跟在商场买的看起来一样。已经快用完了，又买了一包，
河北,简***1,绿帮小号S164片,银牌会员, ,2016-06-19 18:02:45,一直使用中，很不错！
